3.380000000000000000e+02
8.500000000000000000e+01
1.007000000000000000e+03
4.620000000000000000e+02
1.880000000000000000e+02
2.460000000000000000e+02
4.520000000000000000e+02
3.930000000000000000e+02
7.000000000000000000e+02
3.940000000000000000e+02
8.380000000000000000e+02
5.460000000000000000e+02
1.990000000000000000e+02
9.500000000000000000e+01
1.117000000000000000e+03
2.030000000000000000e+02
3.330000000000000000e+02
4.030000000000000000e+02
5.930000000000000000e+02
5.490000000000000000e+02
2.960000000000000000e+02
1.350000000000000000e+02
5.870000000000000000e+02
3.380000000000000000e+02
7.710000000000000000e+02
1.670000000000000000e+02
1.132000000000000000e+03
4.660000000000000000e+02
