3.500000000000000000e+02
1.630000000000000000e+02
8.120000000000000000e+02
4.450000000000000000e+02
5.560000000000000000e+02
1.030000000000000000e+02
7.470000000000000000e+02
2.810000000000000000e+02
5.240000000000000000e+02
4.210000000000000000e+02
6.320000000000000000e+02
5.620000000000000000e+02
5.800000000000000000e+01
5.500000000000000000e+01
5.780000000000000000e+02
2.230000000000000000e+02
5.780000000000000000e+02
2.230000000000000000e+02
6.870000000000000000e+02
2.310000000000000000e+02
2.850000000000000000e+02
1.640000000000000000e+02
7.240000000000000000e+02
4.130000000000000000e+02
3.010000000000000000e+02
4.700000000000000000e+02
5.890000000000000000e+02
5.540000000000000000e+02
3.250000000000000000e+02
2.670000000000000000e+02
